class,label,path
airplane,0,images/stealth_bomber_s_000554.png
airplane,0,images/twinjet_s_000663.png
airplane,0,images/monoplane_s_000895.png
airplane,0,images/twinjet_s_000591.png
airplane,0,images/fighter_aircraft_s_000876.png
airplane,0,images/amphibious_aircraft_s_000216.png
airplane,0,images/amphibious_aircraft_s_001195.png
airplane,0,images/biplane_s_000624.png
airplane,0,images/fighter_aircraft_s_000538.png
airplane,0,images/jumbo_jet_s_000697.png
airplane,0,images/jetliner_s_001502.png
airplane,0,images/twinjet_s_000565.png
airplane,0,images/monoplane_s_000781.png
airplane,0,images/jumbo_jet_s_000071.png
airplane,0,images/jumbo_jet_s_000971.png
airplane,0,images/jetliner_s_001349.png
airplane,0,images/twinjet_s_001360.png
airplane,0,images/attack_aircraft_s_001304.png
airplane,0,images/biplane_s_000651.png
airplane,0,images/fighter_aircraft_s_001840.png
airplane,0,images/fighter_aircraft_s_000385.png
airplane,0,images/jetliner_s_000981.png
airplane,0,images/airbus_s_000627.png
airplane,0,images/seaplane_s_001639.png
airplane,0,images/seaplane_s_001447.png
airplane,0,images/dive_bomber_s_001120.png
airplane,0,images/biplane_s_000862.png
airplane,0,images/jetliner_s_000400.png
airplane,0,images/fighter_aircraft_s_000745.png
airplane,0,images/dive_bomber_s_000185.png
airplane,0,images/stealth_fighter_s_001312.png
airplane,0,images/jumbojet_s_000789.png
airplane,0,images/biplane_s_001901.png
airplane,0,images/monoplane_s_000036.png
airplane,0,images/stealth_fighter_s_000240.png
airplane,0,images/dive_bomber_s_001486.png
airplane,0,images/monoplane_s_000206.png
airplane,0,images/propeller_plane_s_000451.png
airplane,0,images/multiengine_airplane_s_000186.png
airplane,0,images/airliner_s_001297.png
airplane,0,images/stealth_bomber_s_000424.png
airplane,0,images/airliner_s_001070.png
airplane,0,images/stealth_fighter_s_000533.png
airplane,0,images/attack_aircraft_s_000037.png
airplane,0,images/stealth_bomber_s_001035.png
airplane,0,images/twinjet_s_000481.png
airplane,0,images/stealth_bomber_s_000703.png
airplane,0,images/stealth_fighter_s_001297.png
airplane,0,images/fighter_s_000276.png
airplane,0,images/stealth_fighter_s_000139.png
airplane,0,images/stealth_fighter_s_000460.png
airplane,0,images/attack_aircraft_s_001166.png
airplane,0,images/airliner_s_001477.png
airplane,0,images/stealth_bomber_s_000492.png
airplane,0,images/attack_aircraft_s_001187.png
airplane,0,images/plane_s_000065.png
airplane,0,images/biplane_s_001055.png
airplane,0,images/propeller_plane_s_001438.png
airplane,0,images/attack_aircraft_s_001138.png
airplane,0,images/airliner_s_001406.png
airplane,0,images/fighter_aircraft_s_000966.png
airplane,0,images/twinjet_s_000739.png
airplane,0,images/airliner_s_000669.png
airplane,0,images/monoplane_s_000416.png
airplane,0,images/stealth_fighter_s_001313.png
airplane,0,images/dive_bomber_s_001294.png
airplane,0,images/jetliner_s_000807.png
airplane,0,images/jumbo_jet_s_001056.png
airplane,0,images/jetliner_s_000509.png
airplane,0,images/twinjet_s_001120.png
airplane,0,images/attack_aircraft_s_001075.png
airplane,0,images/twinjet_s_000046.png
airplane,0,images/twinjet_s_000450.png
airplane,0,images/seaplane_s_000416.png
airplane,0,images/monoplane_s_001154.png
airplane,0,images/biplane_s_000244.png
airplane,0,images/jetliner_s_001188.png
airplane,0,images/fighter_aircraft_s_001776.png
airplane,0,images/fighter_aircraft_s_001096.png
airplane,0,images/twinjet_s_000547.png
airplane,0,images/attack_aircraft_s_001254.png
airplane,0,images/airplane_s_000006.png
airplane,0,images/attack_aircraft_s_000089.png
airplane,0,images/stealth_fighter_s_001637.png
airplane,0,images/airbus_s_000736.png
airplane,0,images/amphibious_aircraft_s_000141.png
airplane,0,images/jumbo_jet_s_001476.png
airplane,0,images/jumbojet_s_001587.png
airplane,0,images/dive_bomber_s_000707.png
airplane,0,images/reconnaissance_plane_s_001027.png
airplane,0,images/propeller_plane_s_001690.png
airplane,0,images/jetliner_s_000101.png
airplane,0,images/attack_aircraft_s_000788.png
airplane,0,images/fighter_aircraft_s_001118.png
airplane,0,images/stealth_bomber_s_001889.png
airplane,0,images/airliner_s_001110.png
airplane,0,images/airliner_s_001229.png
airplane,0,images/biplane_s_000612.png
airplane,0,images/stealth_fighter_s_000824.png
airplane,0,images/attack_aircraft_s_001419.png
airplane,0,images/attack_aircraft_s_000396.png
airplane,0,images/stealth_fighter_s_001077.png
airplane,0,images/stealth_fighter_s_000175.png
airplane,0,images/propeller_plane_s_000895.png
airplane,0,images/airbus_s_001185.png
airplane,0,images/dive_bomber_s_000629.png
airplane,0,images/propeller_plane_s_000785.png
airplane,0,images/biplane_s_002057.png
airplane,0,images/airliner_s_001103.png
airplane,0,images/attack_aircraft_s_000748.png
airplane,0,images/fighter_aircraft_s_001534.png
airplane,0,images/biplane_s_001420.png
airplane,0,images/jumbojet_s_000181.png
airplane,0,images/dive_bomber_s_000470.png
airplane,0,images/biplane_s_001004.png
