class,label,path
railway station,0,images/railway_station_416.jpg
railway station,0,images/railway_station_509.jpg
railway station,0,images/railway_station_244.jpg
railway station,0,images/railway_station_186.jpg
railway station,0,images/railway_station_643.jpg
railway station,0,images/railway_station_348.jpg
railway station,0,images/railway_station_336.jpg
railway station,0,images/railway_station_621.jpg
railway station,0,images/railway_station_455.jpg
railway station,0,images/railway_station_064.jpg
railway station,0,images/railway_station_563.jpg
railway station,0,images/railway_station_116.jpg
railway station,0,images/railway_station_385.jpg
railway station,0,images/railway_station_173.jpg
railway station,0,images/railway_station_177.jpg
railway station,0,images/railway_station_006.jpg
railway station,0,images/railway_station_631.jpg
railway station,0,images/railway_station_029.jpg
railway station,0,images/railway_station_516.jpg
railway station,0,images/railway_station_003.jpg
railway station,0,images/railway_station_181.jpg
railway station,0,images/railway_station_201.jpg
railway station,0,images/railway_station_150.jpg
railway station,0,images/railway_station_690.jpg
railway station,0,images/railway_station_273.jpg
railway station,0,images/railway_station_256.jpg
railway station,0,images/railway_station_523.jpg
railway station,0,images/railway_station_312.jpg
railway station,0,images/railway_station_468.jpg
railway station,0,images/railway_station_040.jpg
railway station,0,images/railway_station_421.jpg
railway station,0,images/railway_station_325.jpg
railway station,0,images/railway_station_399.jpg
railway station,0,images/railway_station_360.jpg
railway station,0,images/railway_station_641.jpg
railway station,0,images/railway_station_101.jpg
railway station,0,images/railway_station_178.jpg
railway station,0,images/railway_station_660.jpg
railway station,0,images/railway_station_560.jpg
railway station,0,images/railway_station_376.jpg
railway station,0,images/railway_station_584.jpg
railway station,0,images/railway_station_015.jpg
railway station,0,images/railway_station_630.jpg
railway station,0,images/railway_station_266.jpg
railway station,0,images/railway_station_539.jpg
railway station,0,images/railway_station_106.jpg
railway station,0,images/railway_station_351.jpg
railway station,0,images/railway_station_139.jpg
railway station,0,images/railway_station_379.jpg
railway station,0,images/railway_station_588.jpg
railway station,0,images/railway_station_579.jpg
railway station,0,images/railway_station_417.jpg
railway station,0,images/railway_station_418.jpg
railway station,0,images/railway_station_478.jpg
railway station,0,images/railway_station_396.jpg
railway station,0,images/railway_station_175.jpg
railway station,0,images/railway_station_527.jpg
railway station,0,images/railway_station_228.jpg
railway station,0,images/railway_station_662.jpg
railway station,0,images/railway_station_025.jpg
railway station,0,images/railway_station_313.jpg
railway station,0,images/railway_station_102.jpg
railway station,0,images/railway_station_014.jpg
railway station,0,images/railway_station_454.jpg
railway station,0,images/railway_station_329.jpg
railway station,0,images/railway_station_570.jpg
railway station,0,images/railway_station_311.jpg
railway station,0,images/railway_station_281.jpg
railway station,0,images/railway_station_595.jpg
railway station,0,images/railway_station_009.jpg
airplane,1,images/airplane_416.jpg
airplane,1,images/airplane_509.jpg
airplane,1,images/airplane_244.jpg
airplane,1,images/airplane_186.jpg
airplane,1,images/airplane_643.jpg
airplane,1,images/airplane_348.jpg
airplane,1,images/airplane_336.jpg
airplane,1,images/airplane_621.jpg
airplane,1,images/airplane_455.jpg
airplane,1,images/airplane_064.jpg
airplane,1,images/airplane_563.jpg
airplane,1,images/airplane_116.jpg
airplane,1,images/airplane_385.jpg
airplane,1,images/airplane_173.jpg
airplane,1,images/airplane_177.jpg
airplane,1,images/airplane_006.jpg
airplane,1,images/airplane_631.jpg
airplane,1,images/airplane_029.jpg
airplane,1,images/airplane_516.jpg
airplane,1,images/airplane_003.jpg
airplane,1,images/airplane_181.jpg
airplane,1,images/airplane_201.jpg
airplane,1,images/airplane_150.jpg
airplane,1,images/airplane_690.jpg
airplane,1,images/airplane_273.jpg
airplane,1,images/airplane_256.jpg
airplane,1,images/airplane_523.jpg
airplane,1,images/airplane_312.jpg
airplane,1,images/airplane_468.jpg
airplane,1,images/airplane_040.jpg
airplane,1,images/airplane_421.jpg
airplane,1,images/airplane_325.jpg
airplane,1,images/airplane_399.jpg
airplane,1,images/airplane_360.jpg
airplane,1,images/airplane_641.jpg
airplane,1,images/airplane_101.jpg
airplane,1,images/airplane_178.jpg
airplane,1,images/airplane_660.jpg
airplane,1,images/airplane_560.jpg
airplane,1,images/airplane_376.jpg
airplane,1,images/airplane_584.jpg
airplane,1,images/airplane_015.jpg
airplane,1,images/airplane_630.jpg
airplane,1,images/airplane_266.jpg
airplane,1,images/airplane_539.jpg
airplane,1,images/airplane_106.jpg
airplane,1,images/airplane_351.jpg
airplane,1,images/airplane_139.jpg
airplane,1,images/airplane_379.jpg
airplane,1,images/airplane_588.jpg
airplane,1,images/airplane_579.jpg
airplane,1,images/airplane_417.jpg
airplane,1,images/airplane_418.jpg
airplane,1,images/airplane_478.jpg
airplane,1,images/airplane_396.jpg
airplane,1,images/airplane_175.jpg
airplane,1,images/airplane_527.jpg
airplane,1,images/airplane_228.jpg
airplane,1,images/airplane_662.jpg
airplane,1,images/airplane_025.jpg
airplane,1,images/airplane_313.jpg
airplane,1,images/airplane_102.jpg
airplane,1,images/airplane_014.jpg
airplane,1,images/airplane_454.jpg
airplane,1,images/airplane_329.jpg
airplane,1,images/airplane_570.jpg
airplane,1,images/airplane_311.jpg
