class,label,path
passion flower,0,images/image_00190.jpg
passion flower,0,images/image_00067.jpg
passion flower,0,images/image_00234.jpg
passion flower,0,images/image_00241.jpg
passion flower,0,images/image_00040.jpg
passion flower,0,images/image_00103.jpg
passion flower,0,images/image_00232.jpg
passion flower,0,images/image_00154.jpg
passion flower,0,images/image_00124.jpg
passion flower,0,images/image_00016.jpg
passion flower,0,images/image_00085.jpg
passion flower,0,images/image_00199.jpg
passion flower,0,images/image_00218.jpg
passion flower,0,images/image_00138.jpg
passion flower,0,images/image_00110.jpg
passion flower,0,images/image_00164.jpg
passion flower,0,images/image_00018.jpg
passion flower,0,images/image_00144.jpg
passion flower,0,images/image_00171.jpg
passion flower,0,images/image_00081.jpg
passion flower,0,images/image_00207.jpg
passion flower,0,images/image_00092.jpg
passion flower,0,images/image_00106.jpg
passion flower,0,images/image_00041.jpg
passion flower,0,images/image_00140.jpg
passion flower,0,images/image_00097.jpg
passion flower,0,images/image_00182.jpg
passion flower,0,images/image_00223.jpg
passion flower,0,images/image_00084.jpg
passion flower,0,images/image_00019.jpg
passion flower,0,images/image_00245.jpg
passion flower,0,images/image_00114.jpg
passion flower,0,images/image_00158.jpg
passion flower,0,images/image_00037.jpg
passion flower,0,images/image_00224.jpg
passion flower,0,images/image_00149.jpg
passion flower,0,images/image_00188.jpg
passion flower,0,images/image_00221.jpg
passion flower,0,images/image_00184.jpg
passion flower,0,images/image_00050.jpg
passion flower,0,images/image_00117.jpg
passion flower,0,images/image_00029.jpg
passion flower,0,images/image_00135.jpg
passion flower,0,images/image_00088.jpg
passion flower,0,images/image_00090.jpg
passion flower,0,images/image_00119.jpg
passion flower,0,images/image_00208.jpg
passion flower,0,images/image_00133.jpg
passion flower,0,images/image_00181.jpg
passion flower,0,images/image_00228.jpg
passion flower,0,images/image_00039.jpg
passion flower,0,images/image_00014.jpg
passion flower,0,images/image_00074.jpg
passion flower,0,images/image_00169.jpg
passion flower,0,images/image_00193.jpg
passion flower,0,images/image_00213.jpg
passion flower,0,images/image_00246.jpg
passion flower,0,images/image_00013.jpg
passion flower,0,images/image_00051.jpg
passion flower,0,images/image_00249.jpg
passion flower,0,images/image_00072.jpg
passion flower,0,images/image_00235.jpg
passion flower,0,images/image_00020.jpg
passion flower,0,images/image_00102.jpg
passion flower,0,images/image_00230.jpg
passion flower,0,images/image_00061.jpg
passion flower,0,images/image_00064.jpg
passion flower,0,images/image_00155.jpg
passion flower,0,images/image_00137.jpg
passion flower,0,images/image_00175.jpg
passion flower,0,images/image_00083.jpg
passion flower,0,images/image_00183.jpg
passion flower,0,images/image_00068.jpg
passion flower,0,images/image_00093.jpg
passion flower,0,images/image_00021.jpg
passion flower,0,images/image_00022.jpg
passion flower,0,images/image_00168.jpg
passion flower,0,images/image_00038.jpg
passion flower,0,images/image_00212.jpg
passion flower,0,images/image_00160.jpg
passion flower,0,images/image_00108.jpg
passion flower,0,images/image_00015.jpg
passion flower,0,images/image_00251.jpg
passion flower,0,images/image_00032.jpg
passion flower,0,images/image_00036.jpg
passion flower,0,images/image_00157.jpg
passion flower,0,images/image_00058.jpg
passion flower,0,images/image_00210.jpg
passion flower,0,images/image_00011.jpg
passion flower,0,images/image_00010.jpg
passion flower,0,images/image_00087.jpg
passion flower,0,images/image_00005.jpg
passion flower,0,images/image_00033.jpg
passion flower,0,images/image_00209.jpg
passion flower,0,images/image_00148.jpg
passion flower,0,images/image_00024.jpg
passion flower,0,images/image_00191.jpg
passion flower,0,images/image_00120.jpg
passion flower,0,images/image_00159.jpg
passion flower,0,images/image_00216.jpg
passion flower,0,images/image_00030.jpg
passion flower,0,images/image_00161.jpg
passion flower,0,images/image_00077.jpg
passion flower,0,images/image_00198.jpg
passion flower,0,images/image_00043.jpg
passion flower,0,images/image_00147.jpg
passion flower,0,images/image_00250.jpg
passion flower,0,images/image_00080.jpg
passion flower,0,images/image_00070.jpg
passion flower,0,images/image_00203.jpg
passion flower,0,images/image_00225.jpg
passion flower,0,images/image_00163.jpg
passion flower,0,images/image_00236.jpg
passion flower,0,images/image_00046.jpg
passion flower,0,images/image_00105.jpg
passion flower,0,images/image_00166.jpg
passion flower,0,images/image_00177.jpg
passion flower,0,images/image_00065.jpg
passion flower,0,images/image_00205.jpg
passion flower,0,images/image_00071.jpg
passion flower,0,images/image_00194.jpg
passion flower,0,images/image_00047.jpg
passion flower,0,images/image_00112.jpg
passion flower,0,images/image_00062.jpg
passion flower,0,images/image_00150.jpg
passion flower,0,images/image_00122.jpg
water lily,1,images/image_00341.jpg
water lily,1,images/image_00384.jpg
water lily,1,images/image_00369.jpg
water lily,1,images/image_00288.jpg
water lily,1,images/image_00314.jpg
water lily,1,images/image_00258.jpg
water lily,1,images/image_00394.jpg
water lily,1,images/image_00299.jpg
water lily,1,images/image_00269.jpg
water lily,1,images/image_00293.jpg
water lily,1,images/image_00315.jpg
water lily,1,images/image_00374.jpg
water lily,1,images/image_00323.jpg
water lily,1,images/image_00350.jpg
water lily,1,images/image_00285.jpg
water lily,1,images/image_00283.jpg
water lily,1,images/image_00331.jpg
water lily,1,images/image_00343.jpg
water lily,1,images/image_00363.jpg
water lily,1,images/image_00420.jpg
water lily,1,images/image_00427.jpg
water lily,1,images/image_00371.jpg
water lily,1,images/image_00279.jpg
water lily,1,images/image_00383.jpg
water lily,1,images/image_00431.jpg
water lily,1,images/image_00336.jpg
water lily,1,images/image_00333.jpg
water lily,1,images/image_00387.jpg
water lily,1,images/image_00254.jpg
water lily,1,images/image_00260.jpg
water lily,1,images/image_00318.jpg
water lily,1,images/image_00316.jpg
water lily,1,images/image_00275.jpg
water lily,1,images/image_00267.jpg
water lily,1,images/image_00319.jpg
water lily,1,images/image_00271.jpg
water lily,1,images/image_00296.jpg
water lily,1,images/image_00395.jpg
water lily,1,images/image_00342.jpg
water lily,1,images/image_00297.jpg
water lily,1,images/image_00274.jpg
water lily,1,images/image_00345.jpg
water lily,1,images/image_00357.jpg
water lily,1,images/image_00291.jpg
water lily,1,images/image_00328.jpg
water lily,1,images/image_00370.jpg
water lily,1,images/image_00259.jpg
water lily,1,images/image_00385.jpg
water lily,1,images/image_00332.jpg
water lily,1,images/image_00415.jpg
water lily,1,images/image_00416.jpg
water lily,1,images/image_00418.jpg
water lily,1,images/image_00393.jpg
water lily,1,images/image_00308.jpg
water lily,1,images/image_00437.jpg
water lily,1,images/image_00360.jpg
water lily,1,images/image_00329.jpg
water lily,1,images/image_00290.jpg
water lily,1,images/image_00356.jpg
water lily,1,images/image_00372.jpg
water lily,1,images/image_00311.jpg
water lily,1,images/image_00302.jpg
water lily,1,images/image_00252.jpg
water lily,1,images/image_00255.jpg
water lily,1,images/image_00386.jpg
water lily,1,images/image_00353.jpg
water lily,1,images/image_00380.jpg
water lily,1,images/image_00264.jpg
water lily,1,images/image_00417.jpg
water lily,1,images/image_00313.jpg
water lily,1,images/image_00284.jpg
water lily,1,images/image_00443.jpg
water lily,1,images/image_00347.jpg
water lily,1,images/image_00321.jpg
water lily,1,images/image_00364.jpg
water lily,1,images/image_00307.jpg
water lily,1,images/image_00407.jpg
water lily,1,images/image_00434.jpg
water lily,1,images/image_00344.jpg
water lily,1,images/image_00435.jpg
water lily,1,images/image_00309.jpg
water lily,1,images/image_00405.jpg
water lily,1,images/image_00272.jpg
water lily,1,images/image_00305.jpg
water lily,1,images/image_00366.jpg
water lily,1,images/image_00282.jpg
water lily,1,images/image_00421.jpg
water lily,1,images/image_00440.jpg
water lily,1,images/image_00365.jpg
water lily,1,images/image_00442.jpg
water lily,1,images/image_00263.jpg
water lily,1,images/image_00402.jpg
water lily,1,images/image_00391.jpg
water lily,1,images/image_00367.jpg
water lily,1,images/image_00253.jpg
water lily,1,images/image_00355.jpg
water lily,1,images/image_00430.jpg
cyclamen,2,images/image_00535.jpg
cyclamen,2,images/image_00480.jpg
cyclamen,2,images/image_00511.jpg
cyclamen,2,images/image_00588.jpg
cyclamen,2,images/image_00583.jpg
cyclamen,2,images/image_00546.jpg
cyclamen,2,images/image_08082.jpg
cyclamen,2,images/image_00500.jpg
cyclamen,2,images/image_00578.jpg
cyclamen,2,images/image_00510.jpg
cyclamen,2,images/image_00505.jpg
cyclamen,2,images/image_00597.jpg
cyclamen,2,images/image_00590.jpg
cyclamen,2,images/image_00483.jpg
cyclamen,2,images/image_00539.jpg
cyclamen,2,images/image_00470.jpg
cyclamen,2,images/image_00458.jpg
cyclamen,2,images/image_00522.jpg
cyclamen,2,images/image_00555.jpg
cyclamen,2,images/image_00564.jpg
cyclamen,2,images/image_00559.jpg
cyclamen,2,images/image_00488.jpg
cyclamen,2,images/image_00495.jpg
cyclamen,2,images/image_00512.jpg
cyclamen,2,images/image_00595.jpg
cyclamen,2,images/image_00513.jpg
